shipment_id,order_datetime,order_weekday,order_hour,dispatch_datetime,dispatch_weekday,dispatch_hour,order_before_cutoff,warehouse_id,warehouse_city,warehouse_daily_load_index,destination_postcode,destination_city,destination_region,destination_area_type,special_island_delivery,distance_km,carrier,package_weight_kg,package_volume_liters,is_bulky,is_fragile,is_weekend_related,is_peak_season,is_delayed
SHP0024192,2025-05-27 13:50:24,Tuesday,13,2025-05-27 17:41:00,Tuesday,17,1,AAR,Aarhus,1.22,8240,Risskov,Midtjylland,suburban,0,7.1,Carrier_A,0.99,9.0,0,0,0,0,0
SHP0024197,2025-03-18 20:32:05,Tuesday,20,2025-03-19 16:01:00,Wednesday,16,0,HTA,Høje Taastrup,1.0,2300,København S,Hovedstaden,urban,0,34.4,Carrier_A,1.95,9.6,0,0,0,0,0
SHP0024199,2025-11-24 08:09:35,Monday,8,2025-11-24 20:30:00,Monday,20,1,ODE,Odense,1.25,6200,Aabenraa,Syddanmark,urban,0,102.2,Carrier_C,2.41,24.0,0,1,0,1,0
SHP0024207,2025-03-03 20:29:02,Monday,20,2025-03-04 16:48:00,Tuesday,16,0,HTA,Høje Taastrup,1.08,4800,Nykøbing F,Sjælland,urban,0,117.6,Carrier_B,4.38,46.0,0,0,0,0,0
SHP0024209,2025-09-05 11:43:15,Friday,11,2025-09-05 17:16:00,Friday,17,1,ODE,Odense,1.06,7100,Vejle,Syddanmark,urban,0,76.8,Carrier_B,2.01,20.0,0,0,1,0,1
SHP0024210,2025-11-28 14:11:02,Friday,14,2025-12-01 16:56:00,Monday,16,0,HTA,Høje Taastrup,1.49,2750,Ballerup,Hovedstaden,suburban,0,17.7,Carrier_C,0.68,12.9,0,0,1,1,1
SHP0024211,2025-02-09 07:22:41,Sunday,7,2025-02-10 19:27:00,Monday,19,0,HTA,Høje Taastrup,1.22,4600,Køge,Sjælland,urban,0,31.6,Carrier_C,0.75,7.4,0,0,1,0,0
SHP0024213,2025-04-24 15:00:30,Thursday,15,2025-04-25 19:07:00,Friday,19,0,AAR,Aarhus,1.03,8800,Viborg,Midtjylland,urban,0,76.5,Carrier_A,1.0,7.5,0,0,1,0,1
SHP0024217,2025-11-25 17:52:56,Tuesday,17,2025-11-26 16:38:00,Wednesday,16,0,HTA,Høje Taastrup,1.29,2300,København S,Hovedstaden,urban,0,25.0,Carrier_C,2.06,13.2,0,0,0,1,0
SHP0024219,2025-01-19 12:19:13,Sunday,12,2025-01-20 17:34:00,Monday,17,0,ODE,Odense,1.08,8700,Horsens,Midtjylland,urban,0,91.8,Carrier_B,1.49,26.4,0,0,1,0,0
SHP0024221,2025-05-02 12:22:57,Friday,12,2025-05-02 19:59:00,Friday,19,1,HTA,Høje Taastrup,1.1,2970,Hørsholm,Hovedstaden,suburban,0,34.6,Carrier_A,1.02,10.0,0,0,1,0,1
SHP0024223,2025-12-17 21:17:41,Wednesday,21,2025-12-18 18:41:00,Thursday,18,0,AAR,Aarhus,1.3,5230,Odense M,Syddanmark,urban,0,109.2,Carrier_C,0.69,10.6,0,0,0,1,1
SHP0024229,2025-03-06 22:32:07,Thursday,22,2025-03-07 19:39:00,Friday,19,0,ODE,Odense,1.07,6710,Esbjerg V,Syddanmark,urban,0,178.3,Carrier_A,4.76,98.6,0,0,1,0,0
SHP0024230,2025-08-18 12:08:29,Monday,12,2025-08-18 17:31:00,Monday,17,1,AAL,Aalborg,1.46,9400,Nørresundby,Nordjylland,urban,0,6.7,Carrier_A,0.59,4.6,0,0,0,0,1
SHP0024232,2025-07-21 12:38:23,Monday,12,2025-07-21 20:52:00,Monday,20,1,ODE,Odense,1.22,4220,Korsør,Sjælland,suburban,0,64.4,Carrier_A,1.38,5.4,0,0,0,0,1
SHP0024233,2025-04-11 11:19:18,Friday,11,2025-04-11 20:12:00,Friday,20,1,AAR,Aarhus,1.02,8260,Viby J,Midtjylland,urban,0,12.5,Carrier_A,3.54,18.2,0,0,1,0,0
SHP0024234,2025-03-18 10:55:27,Tuesday,10,2025-03-18 18:25:00,Tuesday,18,1,HTA,Høje Taastrup,1.03,2670,Greve,Sjælland,suburban,0,18.8,Carrier_A,1.07,9.3,0,0,0,0,0
SHP0024239,2025-01-02 19:52:35,Thursday,19,2025-01-03 18:19:00,Friday,18,0,AAR,Aarhus,1.06,8900,Randers C,Midtjylland,urban,0,49.5,Carrier_A,1.92,12.8,0,0,1,0,1
SHP0024240,2025-04-25 16:08:42,Friday,16,2025-04-28 20:32:00,Monday,20,0,ODE,Odense,1.13,2500,Valby,Hovedstaden,urban,0,171.5,Carrier_A,0.84,5.1,0,0,1,0,1
SHP0024242,2025-09-05 08:31:20,Friday,8,2025-09-05 17:34:00,Friday,17,1,ODE,Odense,1.06,4100,Ringsted,Sjælland,urban,0,102.6,Carrier_A,1.5,15.6,0,0,1,0,0
SHP0024243,2025-04-01 09:21:48,Tuesday,9,2025-04-01 18:58:00,Tuesday,18,1,HTA,Høje Taastrup,1.19,2500,Valby,Hovedstaden,urban,0,30.6,Carrier_C,4.78,35.7,0,0,0,0,0
SHP0024245,2025-02-17 10:21:41,Monday,10,2025-02-17 18:24:00,Monday,18,1,ODE,Odense,0.96,2700,Brønshøj,Hovedstaden,urban,0,168.8,Carrier_A,1.67,8.9,0,0,0,0,0
SHP0024246,2025-10-06 19:51:07,Monday,19,2025-10-07 19:23:00,Tuesday,19,0,HTA,Høje Taastrup,0.94,4100,Ringsted,Sjælland,urban,0,63.1,Carrier_C,4.76,57.4,0,0,0,0,0
SHP0024247,2025-07-09 12:46:53,Wednesday,12,2025-07-09 20:01:00,Wednesday,20,1,HTA,Høje Taastrup,1.07,2700,Brønshøj,Hovedstaden,urban,0,22.1,Carrier_A,6.38,40.4,0,0,0,0,0
SHP0024248,2025-03-10 21:44:00,Monday,21,2025-03-11 20:04:00,Tuesday,20,0,HTA,Høje Taastrup,1.11,2650,Hvidovre,Hovedstaden,suburban,0,7.1,Carrier_A,1.37,3.5,0,0,0,0,0
SHP0024249,2025-09-24 15:13:27,Wednesday,15,2025-09-25 20:14:00,Thursday,20,0,HTA,Høje Taastrup,0.89,2720,Vanløse,Hovedstaden,urban,0,16.8,Carrier_A,0.33,5.2,0,0,0,0,0
SHP0024251,2025-04-08 14:03:35,Tuesday,14,2025-04-09 18:37:00,Wednesday,18,0,AAR,Aarhus,1.01,8700,Horsens,Midtjylland,urban,0,55.7,Carrier_B,0.37,1.9,0,0,0,0,0
SHP0024253,2025-10-24 12:21:18,Friday,12,2025-10-24 17:23:00,Friday,17,1,HTA,Høje Taastrup,1.06,4300,Holbæk,Sjælland,urban,0,57.6,Carrier_B,2.17,16.7,0,0,1,0,1
SHP0024257,2025-11-17 08:30:27,Monday,8,2025-11-17 17:48:00,Monday,17,1,HTA,Høje Taastrup,1.07,2300,København S,Hovedstaden,urban,0,34.1,Carrier_C,2.59,13.1,0,0,0,0,0
SHP0024258,2025-03-05 11:11:00,Wednesday,11,2025-03-05 19:40:00,Wednesday,19,1,ODE,Odense,1.06,6000,Kolding,Syddanmark,urban,0,76.5,Carrier_B,0.86,4.1,0,0,0,0,0
SHP0024259,2025-11-16 11:34:34,Sunday,11,2025-11-17 17:00:00,Monday,17,0,ODE,Odense,1.24,3700,Rønne,Hovedstaden,urban,1,445.1,Carrier_A,3.06,35.8,0,0,1,0,1
SHP0024260,2025-06-15 10:37:27,Sunday,10,2025-06-16 17:12:00,Monday,17,0,AAR,Aarhus,1.21,3400,Hillerød,Hovedstaden,urban,0,174.3,Carrier_A,2.05,13.4,0,0,1,0,0
SHP0024261,2025-01-05 18:20:13,Sunday,18,2025-01-06 19:03:00,Monday,19,0,ODE,Odense,0.95,7100,Vejle,Syddanmark,urban,0,77.3,Carrier_C,2.84,10.2,0,0,1,0,0
SHP0024262,2025-11-05 12:03:34,Wednesday,12,2025-11-05 18:44:00,Wednesday,18,1,HTA,Høje Taastrup,0.93,2400,København NV,Hovedstaden,urban,0,20.7,Carrier_C,1.68,17.0,0,0,0,0,0
SHP0024265,2025-04-20 07:21:59,Sunday,7,2025-04-21 16:00:00,Monday,16,0,HTA,Høje Taastrup,1.33,2300,København S,Hovedstaden,urban,0,25.5,Carrier_C,0.45,4.0,0,0,1,0,1
SHP0024266,2025-01-06 12:14:49,Monday,12,2025-01-06 19:47:00,Monday,19,1,ODE,Odense,0.95,5250,Odense SV,Syddanmark,suburban,0,8.4,Carrier_B,2.29,21.8,0,0,0,0,0
SHP0024271,2025-11-25 11:35:47,Tuesday,11,2025-11-25 19:31:00,Tuesday,19,1,ODE,Odense,1.14,5800,Nyborg,Syddanmark,urban,0,43.2,Carrier_B,0.29,1.7,0,0,0,1,1
SHP0024287,2025-07-11 13:07:58,Friday,13,2025-07-11 20:29:00,Friday,20,1,HTA,Høje Taastrup,1.41,2300,København S,Hovedstaden,urban,0,31.9,Carrier_A,0.89,11.6,0,0,1,0,1
SHP0024290,2025-11-24 11:58:06,Monday,11,2025-11-24 16:25:00,Monday,16,1,AAR,Aarhus,1.32,9800,Hjørring,Nordjylland,urban,0,209.0,Carrier_A,0.34,5.5,0,0,0,1,0
SHP0024291,2025-11-11 17:06:50,Tuesday,17,2025-11-12 19:06:00,Wednesday,19,0,ODE,Odense,0.96,6100,Haderslev,Syddanmark,urban,0,80.1,Carrier_A,0.58,11.4,0,0,0,0,0
SHP0024292,2025-12-18 21:04:20,Thursday,21,2025-12-19 18:06:00,Friday,18,0,HTA,Høje Taastrup,1.19,2700,Brønshøj,Hovedstaden,urban,0,16.5,Carrier_A,4.28,176.9,1,0,1,1,1
SHP0024293,2025-11-27 13:22:15,Thursday,13,2025-11-27 19:05:00,Thursday,19,1,HTA,Høje Taastrup,1.38,4400,Kalundborg,Sjælland,urban,0,82.3,Carrier_C,4.63,116.0,1,0,0,1,1
SHP0024296,2025-11-22 10:37:11,Saturday,10,2025-11-24 18:09:00,Monday,18,0,ODE,Odense,1.25,9200,Aalborg SV,Nordjylland,urban,0,242.3,Carrier_A,2.1,13.6,0,0,1,1,1
SHP0024297,2025-03-14 18:03:00,Friday,18,2025-03-17 18:01:00,Monday,18,0,HTA,Høje Taastrup,1.28,2200,København N,Hovedstaden,urban,0,28.2,Carrier_A,3.27,37.9,0,0,1,0,0
SHP0024298,2025-07-24 14:37:46,Thursday,14,2025-07-25 18:08:00,Friday,18,0,HTA,Høje Taastrup,1.26,4760,Vordingborg,Sjælland,suburban,0,96.3,Carrier_A,7.92,100.0,0,0,1,0,0
SHP0024300,2025-11-28 13:12:47,Friday,13,2025-11-28 18:49:00,Friday,18,1,AAL,Aalborg,1.19,9220,Aalborg Øst,Nordjylland,urban,0,5.8,Carrier_A,6.37,72.8,0,0,1,1,1
SHP0024303,2025-11-20 08:19:14,Thursday,8,2025-11-20 19:01:00,Thursday,19,1,AAL,Aalborg,1.21,7800,Skive,Midtjylland,urban,0,115.7,Carrier_C,2.13,13.5,0,0,0,1,0
SHP0024304,2025-04-24 13:10:12,Thursday,13,2025-04-24 18:13:00,Thursday,18,1,HTA,Høje Taastrup,0.81,4700,Næstved,Sjælland,urban,0,77.7,Carrier_A,4.45,10.5,0,0,0,0,0
SHP0024305,2025-05-07 14:53:58,Wednesday,14,2025-05-08 18:32:00,Thursday,18,0,ODE,Odense,0.88,6800,Varde,Syddanmark,urban,0,161.7,Carrier_B,31.31,171.9,1,0,0,0,0
SHP0024306,2025-07-29 19:45:57,Tuesday,19,2025-07-30 18:47:00,Wednesday,18,0,ODE,Odense,1.11,7100,Vejle,Syddanmark,urban,0,88.9,Carrier_B,5.16,91.4,0,0,0,0,0
SHP0024309,2025-11-26 14:07:33,Wednesday,14,2025-11-27 20:23:00,Thursday,20,0,HTA,Høje Taastrup,1.38,2770,Kastrup,Hovedstaden,suburban,0,33.7,Carrier_B,0.67,3.2,0,0,0,1,1
SHP0024312,2025-02-28 09:29:34,Friday,9,2025-02-28 17:06:00,Friday,17,1,ODE,Odense,1.15,6700,Esbjerg,Syddanmark,urban,0,157.1,Carrier_C,1.06,18.1,0,1,1,0,0
SHP0024313,2025-08-25 13:59:11,Monday,13,2025-08-25 18:57:00,Monday,18,1,AAR,Aarhus,1.04,3400,Hillerød,Hovedstaden,urban,0,176.9,Carrier_C,0.85,6.4,0,0,0,0,0
SHP0024321,2025-03-10 09:26:25,Monday,9,2025-03-10 16:25:00,Monday,16,1,HTA,Høje Taastrup,1.06,2980,Kokkedal,Hovedstaden,suburban,0,39.6,Carrier_A,7.84,101.3,1,0,0,0,0
SHP0024323,2025-12-05 13:10:30,Friday,13,2025-12-05 17:23:00,Friday,17,1,ODE,Odense,1.37,6400,Sønderborg,Syddanmark,urban,0,87.0,Carrier_A,2.54,47.4,0,0,1,1,1
SHP0024324,2025-11-13 09:09:41,Thursday,9,2025-11-13 18:05:00,Thursday,18,1,AAR,Aarhus,0.86,8660,Skanderborg,Midtjylland,urban,0,31.6,Carrier_B,2.11,44.8,0,0,0,0,0
SHP0024329,2025-11-06 11:27:04,Thursday,11,2025-11-06 17:02:00,Thursday,17,1,ODE,Odense,1.04,6700,Esbjerg,Syddanmark,urban,0,167.7,Carrier_C,1.41,5.8,0,0,0,0,0
SHP0024330,2025-09-03 17:56:11,Wednesday,17,2025-09-04 17:37:00,Thursday,17,0,HTA,Høje Taastrup,1.12,2610,Rødovre,Hovedstaden,suburban,0,31.6,Carrier_B,3.19,18.0,0,0,0,0,0
SHP0024333,2025-02-11 20:26:29,Tuesday,20,2025-02-12 18:49:00,Wednesday,18,0,HTA,Høje Taastrup,0.97,2900,Hellerup,Hovedstaden,urban,0,31.9,Carrier_C,0.67,2.5,0,0,0,0,0
SHP0024334,2025-12-18 21:54:46,Thursday,21,2025-12-19 19:28:00,Friday,19,0,HTA,Høje Taastrup,1.19,2100,København Ø,Hovedstaden,urban,0,24.6,Carrier_C,4.72,18.7,0,0,1,1,1
SHP0024336,2025-11-01 16:36:03,Saturday,16,2025-11-03 18:23:00,Monday,18,0,HTA,Høje Taastrup,0.97,2605,Brøndby,Hovedstaden,suburban,0,8.9,Carrier_A,0.71,5.4,0,0,1,0,1
SHP0024338,2025-02-05 15:31:56,Wednesday,15,2025-02-06 16:12:00,Thursday,16,0,HTA,Høje Taastrup,1.1,2750,Ballerup,Hovedstaden,suburban,0,11.6,Carrier_B,5.75,63.1,0,0,0,0,0
SHP0024343,2025-11-19 15:48:22,Wednesday,15,2025-11-20 16:50:00,Thursday,16,0,AAR,Aarhus,1.17,8920,Randers NV,Midtjylland,suburban,0,63.1,Carrier_B,1.03,12.3,0,0,0,0,1
SHP0024347,2025-07-22 16:22:17,Tuesday,16,2025-07-23 19:24:00,Wednesday,19,0,HTA,Høje Taastrup,1.09,3400,Hillerød,Hovedstaden,urban,0,43.7,Carrier_A,0.33,5.5,0,0,0,0,0
SHP0024348,2025-12-02 15:27:29,Tuesday,15,2025-12-03 17:34:00,Wednesday,17,0,ODE,Odense,1.17,7430,Ikast,Midtjylland,suburban,0,137.6,Carrier_B,0.59,4.3,0,0,0,1,0
SHP0024350,2025-09-30 19:16:10,Tuesday,19,2025-10-01 17:21:00,Wednesday,17,0,ODE,Odense,0.96,4400,Kalundborg,Sjælland,urban,0,69.2,Carrier_A,2.12,38.7,0,1,0,0,0
SHP0024359,2025-06-10 15:26:05,Tuesday,15,2025-06-11 19:55:00,Wednesday,19,0,AAR,Aarhus,0.89,7400,Herning,Midtjylland,urban,0,105.8,Carrier_B,1.96,11.2,0,0,0,0,0
SHP0024363,2025-11-14 19:55:13,Friday,19,2025-11-17 19:00:00,Monday,19,0,AAR,Aarhus,1.34,8700,Horsens,Midtjylland,urban,0,56.3,Carrier_A,4.24,33.9,0,0,1,0,0
SHP0024364,2025-10-31 22:42:35,Friday,22,2025-11-03 16:42:00,Monday,16,0,AAR,Aarhus,1.13,9800,Hjørring,Nordjylland,urban,0,181.4,Carrier_B,11.41,159.4,1,0,1,0,0
SHP0024365,2025-07-02 20:44:03,Wednesday,20,2025-07-03 16:31:00,Thursday,16,0,ODE,Odense,1.15,5700,Svendborg,Syddanmark,urban,0,67.8,Carrier_A,2.55,26.2,0,0,0,0,0
SHP0024369,2025-01-14 11:52:53,Tuesday,11,2025-01-14 20:07:00,Tuesday,20,1,AAL,Aalborg,1.12,9200,Aalborg SV,Nordjylland,urban,0,14.3,Carrier_C,3.24,42.9,0,0,0,0,0
SHP0024370,2025-11-21 11:32:25,Friday,11,2025-11-21 18:09:00,Friday,18,1,ODE,Odense,1.34,9800,Hjørring,Nordjylland,urban,0,295.7,Carrier_A,1.82,20.3,0,0,1,1,0
SHP0024371,2025-11-27 17:57:28,Thursday,17,2025-11-28 17:31:00,Friday,17,0,HTA,Høje Taastrup,1.26,3000,Helsingør,Hovedstaden,urban,0,67.2,Carrier_A,1.46,7.2,0,0,1,1,1
SHP0024372,2025-07-23 10:26:10,Wednesday,10,2025-07-23 17:50:00,Wednesday,17,1,AAL,Aalborg,0.97,9400,Nørresundby,Nordjylland,urban,0,4.8,Carrier_B,1.82,12.0,0,0,0,0,0
SHP0024382,2025-12-16 18:51:20,Tuesday,18,2025-12-17 18:56:00,Wednesday,18,0,ODE,Odense,1.24,2800,Kongens Lyngby,Hovedstaden,urban,0,200.4,Carrier_B,1.57,9.2,0,0,0,1,0
SHP0024386,2025-10-01 12:12:56,Wednesday,12,2025-10-01 20:23:00,Wednesday,20,1,AAR,Aarhus,1.08,4000,Roskilde,Sjælland,urban,0,148.6,Carrier_C,0.64,4.9,0,0,0,0,0
SHP0024387,2025-12-06 20:22:28,Saturday,20,2025-12-08 17:19:00,Monday,17,0,AAR,Aarhus,1.34,5230,Odense M,Syddanmark,urban,0,114.0,Carrier_A,1.49,4.8,0,0,1,1,0
SHP0024389,2025-12-04 17:45:15,Thursday,17,2025-12-05 17:45:00,Friday,17,0,AAR,Aarhus,1.37,7430,Ikast,Midtjylland,suburban,0,88.1,Carrier_B,3.47,37.8,0,0,1,1,1
SHP0024390,2025-09-28 12:20:12,Sunday,12,2025-09-29 20:59:00,Monday,20,0,ODE,Odense,1.11,6400,Sønderborg,Syddanmark,urban,0,96.8,Carrier_C,2.83,13.7,0,0,1,0,0
SHP0024398,2025-01-22 12:09:21,Wednesday,12,2025-01-22 18:31:00,Wednesday,18,1,HTA,Høje Taastrup,1.2,3400,Hillerød,Hovedstaden,urban,0,42.3,Carrier_A,1.47,8.2,0,0,0,0,0
SHP0024400,2025-07-10 20:28:32,Thursday,20,2025-07-11 16:40:00,Friday,16,0,ODE,Odense,1.0,2750,Ballerup,Hovedstaden,suburban,0,157.4,Carrier_C,1.4,20.6,0,1,1,0,0
SHP0024401,2025-07-07 18:59:51,Monday,18,2025-07-08 19:50:00,Tuesday,19,0,ODE,Odense,0.96,4400,Kalundborg,Sjælland,urban,0,69.8,Carrier_A,1.76,44.3,0,0,0,0,1
SHP0024403,2025-11-03 10:58:28,Monday,10,2025-11-03 16:10:00,Monday,16,1,AAL,Aalborg,0.86,9000,Aalborg,Nordjylland,urban,0,8.3,Carrier_B,0.82,4.0,0,1,0,0,1
SHP0024405,2025-11-07 10:43:33,Friday,10,2025-11-07 19:53:00,Friday,19,1,ODE,Odense,1.19,8660,Skanderborg,Midtjylland,urban,0,108.5,Carrier_B,5.34,32.8,0,0,1,0,0
SHP0024413,2025-07-11 10:59:13,Friday,10,2025-07-11 17:41:00,Friday,17,1,ODE,Odense,1.0,5610,Assens,Syddanmark,suburban,0,43.8,Carrier_B,0.76,7.8,0,0,1,0,1
SHP0024421,2025-07-14 17:17:51,Monday,17,2025-07-15 18:44:00,Tuesday,18,0,HTA,Høje Taastrup,1.15,2720,Vanløse,Hovedstaden,urban,0,25.0,Carrier_A,2.8,34.6,0,0,0,0,0
SHP0024427,2025-12-09 20:27:17,Tuesday,20,2025-12-10 17:43:00,Wednesday,17,0,ODE,Odense,1.16,7000,Fredericia,Syddanmark,urban,0,51.8,Carrier_B,4.35,19.4,0,0,0,1,0
SHP0024428,2025-01-31 10:31:20,Friday,10,2025-01-31 18:27:00,Friday,18,1,HTA,Høje Taastrup,1.09,2100,København Ø,Hovedstaden,urban,0,19.4,Carrier_B,0.37,2.1,0,0,1,0,1
SHP0024430,2025-12-05 16:53:51,Friday,16,2025-12-08 17:37:00,Monday,17,0,HTA,Høje Taastrup,1.21,2860,Søborg,Hovedstaden,urban,0,20.6,Carrier_C,0.51,11.7,0,0,1,1,1
SHP0024431,2025-06-03 20:53:41,Tuesday,20,2025-06-04 19:09:00,Wednesday,19,0,HTA,Høje Taastrup,1.05,4000,Roskilde,Sjælland,urban,0,24.3,Carrier_C,0.94,14.1,0,0,0,0,0
SHP0024432,2025-05-23 18:10:08,Friday,18,2025-05-26 19:22:00,Monday,19,0,HTA,Høje Taastrup,1.38,2200,København N,Hovedstaden,urban,0,31.4,Carrier_A,0.95,4.5,0,0,1,0,0
SHP0024433,2025-04-26 17:36:42,Saturday,17,2025-04-28 17:32:00,Monday,17,0,AAR,Aarhus,1.26,4700,Næstved,Sjælland,urban,0,214.1,Carrier_B,3.64,20.9,0,0,1,0,0
SHP0024436,2025-11-24 09:04:42,Monday,9,2025-11-24 19:46:00,Monday,19,1,ODE,Odense,1.25,5000,Odense C,Syddanmark,urban,0,6.1,Carrier_B,3.63,43.9,0,1,0,1,1
SHP0024438,2025-11-27 15:01:34,Thursday,15,2025-11-28 18:12:00,Friday,18,0,ODE,Odense,1.4,7000,Fredericia,Syddanmark,urban,0,62.3,Carrier_A,1.69,23.4,0,0,1,1,1
SHP0024440,2025-03-29 15:44:52,Saturday,15,2025-03-31 17:27:00,Monday,17,0,HTA,Høje Taastrup,1.25,2100,København Ø,Hovedstaden,urban,0,38.9,Carrier_B,0.27,5.1,0,0,1,0,1
SHP0024445,2025-12-10 10:49:31,Wednesday,10,2025-12-10 17:53:00,Wednesday,17,1,AAR,Aarhus,1.23,8000,Aarhus C,Midtjylland,urban,0,6.6,Carrier_C,1.04,5.6,0,0,0,1,1
SHP0024454,2025-01-31 17:04:16,Friday,17,2025-02-03 17:41:00,Monday,17,0,AAL,Aalborg,1.13,2720,Vanløse,Hovedstaden,urban,0,293.1,Carrier_A,12.63,62.5,0,0,1,0,0
SHP0024457,2025-03-21 14:35:22,Friday,14,2025-03-24 17:57:00,Monday,17,0,AAR,Aarhus,1.22,6870,Ølgod,Syddanmark,rural,0,130.6,Carrier_B,2.99,37.9,0,0,1,0,0
SHP0024458,2025-06-11 19:54:41,Wednesday,19,2025-06-12 19:16:00,Thursday,19,0,ODE,Odense,1.12,4100,Ringsted,Sjælland,urban,0,117.8,Carrier_B,5.71,24.4,0,0,0,0,0
SHP0024459,2025-11-06 09:30:03,Thursday,9,2025-11-06 19:41:00,Thursday,19,1,HTA,Høje Taastrup,1.11,4100,Ringsted,Sjælland,urban,0,50.3,Carrier_C,1.22,32.7,0,0,0,0,0
SHP0024460,2025-04-27 14:33:23,Sunday,14,2025-04-28 19:09:00,Monday,19,0,ODE,Odense,1.13,3700,Rønne,Hovedstaden,urban,1,433.5,Carrier_A,0.85,8.7,0,0,1,0,1
SHP0024461,2025-08-12 16:14:35,Tuesday,16,2025-08-13 18:19:00,Wednesday,18,0,AAR,Aarhus,1.08,9700,Brønderslev,Nordjylland,urban,0,152.0,Carrier_C,1.75,10.7,0,0,0,0,0
SHP0024462,2025-10-07 19:32:52,Tuesday,19,2025-10-08 19:37:00,Wednesday,19,0,ODE,Odense,0.88,7100,Vejle,Syddanmark,urban,0,71.2,Carrier_B,1.73,10.8,0,0,0,0,1
SHP0024466,2025-02-27 10:45:33,Thursday,10,2025-02-27 18:20:00,Thursday,18,1,AAR,Aarhus,1.1,8000,Aarhus C,Midtjylland,urban,0,18.8,Carrier_A,2.42,13.1,0,0,0,0,0
SHP0024467,2025-10-14 15:23:25,Tuesday,15,2025-10-15 18:57:00,Wednesday,18,0,ODE,Odense,0.92,5230,Odense M,Syddanmark,urban,0,5.4,Carrier_C,1.1,15.3,0,0,0,0,0
SHP0024476,2025-04-24 13:27:41,Thursday,13,2025-04-24 18:04:00,Thursday,18,1,ODE,Odense,1.03,6200,Aabenraa,Syddanmark,urban,0,92.9,Carrier_B,2.58,15.2,0,0,0,0,0
SHP0024480,2025-07-09 14:02:03,Wednesday,14,2025-07-10 19:20:00,Thursday,19,0,ODE,Odense,1.07,7000,Fredericia,Syddanmark,urban,0,72.0,Carrier_C,1.61,32.9,0,0,0,0,1
SHP0024484,2025-04-28 22:54:50,Monday,22,2025-04-29 16:46:00,Tuesday,16,0,HTA,Høje Taastrup,1.17,2300,København S,Hovedstaden,urban,0,37.9,Carrier_A,3.04,16.5,0,0,0,0,0
SHP0024486,2025-12-09 13:17:31,Tuesday,13,2025-12-09 18:54:00,Tuesday,18,1,AAL,Aalborg,1.18,9990,Skagen,Nordjylland,suburban,0,111.3,Carrier_B,0.96,7.1,0,0,0,1,0
SHP0024488,2025-02-04 11:09:07,Tuesday,11,2025-02-04 18:33:00,Tuesday,18,1,HTA,Høje Taastrup,1.18,2610,Rødovre,Hovedstaden,suburban,0,20.8,Carrier_B,3.29,13.0,0,0,0,0,0
SHP0024494,2025-05-19 12:05:44,Monday,12,2025-05-19 18:29:00,Monday,18,1,ODE,Odense,1.05,5200,Odense V,Syddanmark,urban,0,3.0,Carrier_A,1.37,26.9,0,0,0,0,0
SHP0024495,2025-10-20 08:40:55,Monday,8,2025-10-20 18:20:00,Monday,18,1,AAL,Aalborg,0.96,8000,Aarhus C,Midtjylland,urban,0,139.6,Carrier_C,1.67,33.5,0,0,0,0,0
SHP0024498,2025-02-14 11:22:53,Friday,11,2025-02-14 19:11:00,Friday,19,1,ODE,Odense,0.97,5250,Odense SV,Syddanmark,suburban,0,3.0,Carrier_A,2.62,17.8,0,0,1,0,1
SHP0024499,2025-11-13 08:15:49,Thursday,8,2025-11-13 17:27:00,Thursday,17,1,AAL,Aalborg,0.76,8240,Risskov,Midtjylland,suburban,0,119.2,Carrier_C,16.97,90.5,0,0,0,0,0
SHP0024500,2025-09-29 11:38:27,Monday,11,2025-09-29 20:34:00,Monday,20,1,AAR,Aarhus,1.03,8520,Lystrup,Midtjylland,suburban,0,16.7,Carrier_C,2.3,18.3,0,0,0,0,0
SHP0024510,2025-11-27 13:44:31,Thursday,13,2025-11-27 19:07:00,Thursday,19,1,HTA,Høje Taastrup,1.38,2650,Hvidovre,Hovedstaden,suburban,0,23.4,Carrier_A,2.34,11.9,0,1,0,1,1
SHP0024516,2025-04-10 10:58:40,Thursday,10,2025-04-10 17:20:00,Thursday,17,1,HTA,Høje Taastrup,1.0,4760,Vordingborg,Sjælland,suburban,0,103.0,Carrier_B,6.11,42.5,0,0,0,0,0
SHP0024522,2025-05-28 09:52:21,Wednesday,9,2025-05-28 16:41:00,Wednesday,16,1,HTA,Høje Taastrup,1.04,2800,Kongens Lyngby,Hovedstaden,urban,0,14.7,Carrier_B,1.11,7.9,0,0,0,0,0
SHP0024523,2025-10-10 11:23:16,Friday,11,2025-10-10 18:43:00,Friday,18,1,HTA,Høje Taastrup,1.04,2500,Valby,Hovedstaden,urban,0,15.3,Carrier_A,0.88,4.4,0,1,1,0,0
SHP0024529,2025-09-28 14:03:44,Sunday,14,2025-09-29 17:19:00,Monday,17,0,ODE,Odense,1.11,6710,Esbjerg V,Syddanmark,urban,0,155.7,Carrier_C,4.0,20.0,0,0,1,0,0
SHP0024533,2025-11-28 14:49:47,Friday,14,2025-12-01 18:02:00,Monday,18,0,ODE,Odense,1.33,7500,Holstebro,Midtjylland,urban,0,187.0,Carrier_C,1.93,18.2,0,0,1,1,0
